country,date,temp,humidity,weatherDesc
Sweden,2021-07-20,19,64.75,Partly cloudy
Sweden,2021-07-21,18,52.875,Partly cloudy
Sweden,2021-07-22,24,56.125,Partly cloudy
Sweden,2021-07-23,21,56.75,Partly cloudy
Sweden,2021-07-24,24,63.75,Partly cloudy
Sweden,2021-07-25,25,56.75,Partly cloudy
Sweden,2021-07-26,23,66.0,Partly cloudy
Sweden,2021-07-27,24,71.625,Partly cloudy
Sweden,2021-07-28,21,84.25,Partly cloudy
Sweden,2021-07-29,19,78.75,Partly cloudy
Sweden,2021-07-30,15,83.375,Patchy rain possible
Sweden,2021-07-31,18,86.25,Partly cloudy
Sweden,2021-08-01,18,75.625,Patchy light rain with thunder
Sweden,2021-08-01,18,75.625,Patchy light rain with thunder
Sweden,2021-08-02,14,73.125,Partly cloudy
Sweden,2021-08-03,18,56.75,Partly cloudy
Sweden,2021-08-04,20,53.625,Partly cloudy
Sweden,2021-08-05,20,60.375,Partly cloudy
Sweden,2021-08-06,20,62.625,Partly cloudy
Sweden,2021-08-07,17,74.5,Partly cloudy
Sweden,2021-08-08,18,83.125,Moderate rain
Sweden,2021-08-09,18,83.0,Moderate or heavy rain shower
Sweden,2021-08-10,18,78.125,Patchy rain possible
Sweden,2021-08-11,20,69.875,Partly cloudy
Sweden,2021-08-12,21,65.875,Partly cloudy
Sweden,2021-08-13,20,70.0,Partly cloudy
Sweden,2021-08-14,17,76.25,Partly cloudy
Sweden,2021-08-15,16,69.625,Light rain shower
Sweden,2021-08-16,16,80.75,Partly cloudy
Sweden,2021-08-17,16,78.75,Patchy rain possible
Sweden,2021-08-18,13,94.5,Mist
Sweden,2021-08-19,13,77.25,Patchy rain possible
Sweden,2021-08-20,16,64.5,Partly cloudy
Sweden,2021-08-21,17,57.375,Partly cloudy
Sweden,2021-08-22,14,74.25,Partly cloudy
Sweden,2021-08-23,16,66.0,Partly cloudy
Sweden,2021-08-24,15,59.875,Partly cloudy
Sweden,2021-08-25,14,77.5,Partly cloudy
Sweden,2021-08-26,14,87.375,Light drizzle
Sweden,2021-08-27,14,90.0,Light rain shower
Sweden,2021-08-28,14,94.0,Overcast
Sweden,2021-08-29,20,80.125,Mist
Sweden,2021-08-30,17,81.5,Mist
Sweden,2021-08-31,18,65.25,Partly cloudy
Sweden,2021-09-01,15,63.375,Partly cloudy
Sweden,2021-09-01,15,63.375,Partly cloudy
Sweden,2021-09-02,14,72.5,Cloudy
Sweden,2021-09-03,14,59.5,Partly cloudy
Sweden,2021-09-04,12,61.5,Partly cloudy
Sweden,2021-09-05,13,65.75,Partly cloudy
Sweden,2021-09-06,16,69.125,Partly cloudy
Sweden,2021-09-07,17,77.375,Partly cloudy
Sweden,2021-09-08,20,75.5,Partly cloudy
Sweden,2021-09-09,20,72.5,Partly cloudy
Sweden,2021-09-10,16,84.375,Partly cloudy
Sweden,2021-09-11,19,70.25,Mist
Sweden,2021-09-12,16,94.125,Light drizzle
Sweden,2021-09-13,14,69.75,Overcast
Sweden,2021-09-14,13,55.625,Partly cloudy
Sweden,2021-09-15,12,67.375,Partly cloudy
Sweden,2021-09-16,11,76.75,Partly cloudy
Sweden,2021-09-17,11,70.5,Overcast
Sweden,2021-09-18,12,68.375,Cloudy
Sweden,2021-09-19,11,69.0,Partly cloudy
Sweden,2021-09-20,9,67.125,Overcast
Sweden,2021-09-21,10,70.625,Patchy rain possible
Sweden,2021-09-22,12,79.375,Overcast
Sweden,2021-09-23,11,90.125,Cloudy
Sweden,2021-09-24,10,66.5,Light rain shower
Sweden,2021-09-25,13,78.25,Overcast
Sweden,2021-09-26,12,70.75,Partly cloudy
Sweden,2021-09-27,12,76.625,Partly cloudy
Sweden,2021-09-28,12,84.5,Partly cloudy
Sweden,2021-09-29,12,82.625,Partly cloudy
Sweden,2021-09-30,11,82.375,Partly cloudy
Sweden,2021-10-01,11,83.0,Overcast
Sweden,2021-10-01,11,83.0,Overcast
Sweden,2021-10-02,13,83.875,Light drizzle
Sweden,2021-10-03,12,83.75,Cloudy
Sweden,2021-10-04,13,86.25,Overcast
Sweden,2021-10-05,12,86.0,Mist
Sweden,2021-10-06,12,91.125,Light drizzle
Sweden,2021-10-07,13,85.125,Mist
Sweden,2021-10-08,12,75.5,Partly cloudy
Sweden,2021-10-09,12,80.125,Partly cloudy
Sweden,2021-10-10,13,68.75,Overcast
Sweden,2021-10-11,10,82.5,Overcast
Sweden,2021-10-12,9,78.875,Partly cloudy
Sweden,2021-10-13,7,68.75,Partly cloudy
Sweden,2021-10-14,7,77.0,Clear
Sweden,2021-10-15,9,66.5,Overcast
Sweden,2021-10-16,8,67.75,Clear
Sweden,2021-10-17,7,62.75,Partly cloudy
Sweden,2021-10-18,6,62.75,Clear
Sweden,2021-10-19,6,74.375,Clear
Sweden,2021-10-20,12,93.875,Mist
Sweden,2021-10-21,10,77.5,Clear
Sweden,2021-10-22,6,69.0,Light rain shower
Sweden,2021-10-23,2,74.0,Overcast
Sweden,2021-10-24,6,79.125,Clear
Sweden,2021-10-25,8,79.625,Partly cloudy
Sweden,2021-10-26,10,82.125,Partly cloudy
Sweden,2021-10-27,8,91.5,Partly cloudy
Sweden,2021-10-28,11,91.0,Mist
Sweden,2021-10-29,11,85.25,Clear
Sweden,2021-10-30,9,86.75,Clear
Sweden,2021-10-31,10,86.125,Clear
Sweden,2021-11-01,10,89.375,Clear
Sweden,2021-11-01,10,89.375,Clear
Sweden,2021-11-02,9,90.5,Partly cloudy
Sweden,2021-11-03,8,97.875,Mist
Sweden,2021-11-04,8,85.375,Light rain shower
Sweden,2021-11-05,6,85.75,Partly cloudy
Sweden,2021-11-06,6,78.625,Mist
Sweden,2021-11-07,5,81.75,Overcast
Sweden,2021-11-08,3,74.625,Moderate or heavy snow showers
Sweden,2021-11-09,3,81.5,Clear
Sweden,2021-11-10,11,85.5,Light drizzle
Sweden,2021-11-11,7,84.625,Cloudy
Sweden,2021-11-12,4,70.375,Clear
Sweden,2021-11-13,3,77.5,Clear
Sweden,2021-11-14,4,82.75,Cloudy
Sweden,2021-11-15,6,81.875,Partly cloudy
Sweden,2021-11-16,6,84.875,Overcast
Sweden,2021-11-17,5,89.75,Partly cloudy
Sweden,2021-11-18,3,74.625,Patchy rain possible
Sweden,2021-11-19,7,86.75,Partly cloudy
Sweden,2021-11-20,5,65.0,Clear
Sweden,2021-11-21,2,79.625,Clear
Sweden,2021-11-22,-1,59.0,Clear
Sweden,2021-11-23,2,82.75,Cloudy
Sweden,2021-11-24,2,88.875,Cloudy
Sweden,2021-11-25,5,86.0,Overcast
Sweden,2021-11-26,-1,76.0,Heavy snow
Sweden,2021-11-27,2,65.25,Overcast
Sweden,2021-11-28,-0,90.0,Overcast
Sweden,2021-11-29,-2,76.0,Clear
Sweden,2021-11-30,-4,76.5,Clear
Sweden,2021-12-01,-5,70.875,Clear
