country,date,temp,humidity,weatherDesc
Haiti,2021-05-29,27,75.0,Patchy rain possible
Haiti,2021-05-30,28,73.0,Light rain shower
Haiti,2021-05-31,28,71.75,Patchy rain possible
Haiti,2021-06-01,28,71.625,Patchy rain possible
Haiti,2021-06-01,28,71.625,Patchy rain possible
Haiti,2021-06-02,28,71.875,Patchy rain possible
Haiti,2021-06-03,27,73.5,Patchy rain possible
Haiti,2021-06-04,27,74.375,Patchy rain possible
Haiti,2021-06-05,28,73.25,Patchy rain possible
Haiti,2021-06-06,28,72.875,Patchy rain possible
Haiti,2021-06-07,27,76.125,Moderate rain at times
Haiti,2021-06-08,27,77.0,Patchy rain possible
Haiti,2021-06-09,26,77.125,Patchy rain possible
Haiti,2021-06-10,25,80.0,Patchy light rain
Haiti,2021-06-11,27,75.125,Patchy light rain
Haiti,2021-06-12,28,74.0,Patchy rain possible
Haiti,2021-06-13,29,73.0,Patchy light rain
Haiti,2021-06-14,29,69.625,Patchy rain possible
Haiti,2021-06-15,29,69.5,Partly cloudy
Haiti,2021-06-16,30,67.0,Partly cloudy
Haiti,2021-06-17,30,66.375,Partly cloudy
Haiti,2021-06-18,28,68.875,Patchy rain possible
Haiti,2021-06-19,30,67.875,Partly cloudy
Haiti,2021-06-20,30,68.125,Patchy rain possible
Haiti,2021-06-21,29,71.5,Patchy rain possible
Haiti,2021-06-22,28,74.375,Moderate rain at times
Haiti,2021-06-23,28,73.75,Patchy rain possible
Haiti,2021-06-24,29,72.625,Moderate or heavy rain shower
Haiti,2021-06-25,27,76.125,Patchy rain possible
Haiti,2021-06-26,28,73.625,Light rain shower
